source,interaction,target
XMetab__5757___c____,1,X4846
XMetab__5757___r____,1,X4846
XMetab__985___e____,1,X6667
XMetab__985___c____,1,X6667
XMetab__985___r____,1,X6667
XMetab__985___l____,1,X6667
XMetab__985___x____,1,X6667
XMetab__985___e____,1,X1579
XMetab__985___c____,1,X1579
XMetab__985___r____,1,X1579
XMetab__985___l____,1,X1579
XMetab__985___x____,1,X1579
XMetab__271___c____,1,X2185
XMetab__271___e____,1,X2185
XMetab__985___e____,1,X27242
XMetab__985___c____,1,X27242
XMetab__985___r____,1,X27242
XMetab__985___l____,1,X27242
XMetab__985___x____,1,X27242
XMetab__271___c____,1,X5321
XMetab__271___e____,1,X5321
XMetab__145068___e____,1,X2984
XMetab__145068___c____,1,X2984
XMetab__271___c____,1,X4137
XMetab__271___e____,1,X4137
XMetab__784___x____,1,X3725
XMetab__784___c____,1,X3725
XMetab__784___e____,1,X3725
XMetab__784___m____,1,X3725
XMetab__784___l____,1,X3725
XMetab__784___n____,1,X3725
XMetab__784___r____,1,X3725
XMetab__5819___e____,1,X7067
XMetab__5819___c____,1,X7067
XMetab__14985___e____,-1,X5743
XMetab__14985___c____,-1,X5743
XMetab__5283731___m____,1,X7421
XMetab__5283731___c____,1,X7421
XMetab__5283731___e____,1,X7421
XMetab__439260___c____,1,X152
XMetab__439260___e____,1,X152
XMetab__104806___c____,-1,X4846
XMetab__104806___e____,-1,X4846
XMetab__6076___e____,1,X5575
XMetab__6076___c____,1,X5575
XMetab__6076___g____,1,X5575
XMetab__444899___c____,1,X1376
XMetab__444899___e____,1,X1376
XMetab__444899___r____,1,X1376
XMetab__444899___x____,1,X1376
XMetab__444899___l____,1,X1376
XMetab__444899___n____,1,X1376
XMetab__271___c____,1,X1259
XMetab__271___e____,1,X1259
XMetab__143___e____,-1,X7298
XMetab__143___c____,-1,X7298
XMetab__143___m____,-1,X7298
XMetab__5280934___e____,1,X4899
XMetab__5280934___c____,1,X4899
XMetab__5280934___r____,1,X4899
XMetab__5280934___l____,1,X4899
XMetab__6830___c____,1,X23265
XMetab__6830___m____,1,X23265
XMetab__6830___n____,1,X23265
XMetab__6830___e____,1,X23265
XMetab__107758___c____,-1,X695
XMetab__5757___e____,1,X1555
XMetab__5757___c____,1,X1555
XMetab__5757___r____,1,X1555
XMetab__446284___e____,1,X5468
XMetab__446284___c____,1,X5468
XMetab__446284___r____,1,X5468
XMetab__446284___l____,1,X5468
XMetab__5280934___e____,1,X376497
XMetab__5280934___c____,1,X376497
XMetab__5280934___r____,1,X376497
XMetab__5280934___l____,1,X376497
XMetab__5280450___e____,1,X29841
XMetab__5280450___c____,1,X29841
XMetab__5280450___l____,1,X29841
XMetab__5280450___r____,1,X29841
XMetab__446220___r____,-1,X6531
XMetab__446220___e____,-1,X6531
XMetab__446220___c____,-1,X6531
XMetab__446284___e____,1,X3158
XMetab__446284___c____,1,X3158
XMetab__446284___r____,1,X3158
XMetab__446284___l____,1,X3158
XMetab__4485___e____,-1,X775
XMetab__4485___c____,-1,X775
XMetab__271___c____,1,X107
XMetab__271___e____,1,X107
XMetab__446284___e____,1,X23179
XMetab__446284___c____,1,X23179
XMetab__446284___r____,1,X23179
XMetab__446284___l____,1,X23179
XMetab__896___c____,1,X207
XMetab__896___e____,1,X207
XMetab__271___c____,1,X5256
XMetab__271___e____,1,X5256
XMetab__1060___c____,-1,X5160
XMetab__1060___m____,-1,X5160
XMetab__1060___x____,-1,X5160
XMetab__1060___e____,-1,X5160
XMetab__5994___c____,-1,X1586
XMetab__5994___e____,-1,X1586
XMetab__5994___r____,-1,X1586
XMetab__6830___c____,1,X2746
XMetab__6830___m____,1,X2746
XMetab__6830___n____,1,X2746
XMetab__6830___e____,1,X2746
XMetab__6830___c____,-1,X2746
XMetab__6830___m____,-1,X2746
XMetab__6830___n____,-1,X2746
XMetab__6830___e____,-1,X2746
XMetab__985___e____,-1,X338
XMetab__985___c____,-1,X338
XMetab__985___r____,-1,X338
XMetab__985___l____,-1,X338
XMetab__985___x____,-1,X338
XMetab__271___c____,1,X4638
XMetab__271___e____,1,X4638
XMetab__271___c____,1,X5530
XMetab__271___e____,1,X5530
XMetab__5757___e____,1,X3667
XMetab__5757___c____,1,X3667
XMetab__5757___r____,1,X3667
XMetab__145068___e____,1,X6775
XMetab__145068___c____,1,X6775
XMetab__6013___e____,-1,X207
XMetab__6013___r____,-1,X207
XMetab__6013___c____,-1,X207
XMetab__5280934___e____,1,X2168
XMetab__5280934___c____,1,X2168
XMetab__5280934___r____,1,X2168
XMetab__5280934___l____,1,X2168
XMetab__6076___e____,1,X1385
XMetab__6076___c____,1,X1385
XMetab__6076___g____,1,X1385
XMetab__271___c____,1,X114
XMetab__271___e____,1,X114
XMetab__5757___e____,1,X207
XMetab__5757___c____,1,X207
XMetab__5757___r____,1,X207
XMetab__5920___e____,1,X7067
XMetab__5920___c____,1,X7067
XMetab__446284___e____,1,X376497
XMetab__446284___c____,1,X376497
XMetab__446284___r____,1,X376497
XMetab__446284___l____,1,X376497
XMetab__5202___c____,1,X3362
XMetab__5202___e____,1,X3362
XMetab__271___c____,1,X112
XMetab__271___e____,1,X112
XMetab__444899___c____,1,X29841
XMetab__444899___e____,1,X29841
XMetab__444899___r____,1,X29841
XMetab__444899___x____,1,X29841
XMetab__444899___l____,1,X29841
XMetab__444899___n____,1,X29841
XMetab__5281969___c____,1,X7442
XMetab__5281969___e____,1,X7442
XMetab__5280453___c____,1,X1591
XMetab__5280453___n____,1,X1591
XMetab__5280453___e____,1,X1591
XMetab__5280453___m____,1,X1591
XMetab__444899___c____,1,X4800
XMetab__444899___e____,1,X4800
XMetab__444899___r____,1,X4800
XMetab__444899___x____,1,X4800
XMetab__444899___l____,1,X4800
XMetab__444899___n____,1,X4800
XMetab__5280450___e____,1,X183
XMetab__5280450___c____,1,X183
XMetab__5280450___l____,1,X183
XMetab__5280450___r____,1,X183
XMetab__5280453___c____,-1,X1594
XMetab__5280453___n____,-1,X1594
XMetab__5280453___e____,-1,X1594
XMetab__5280453___m____,-1,X1594
XMetab__985___e____,1,X2274
XMetab__985___c____,1,X2274
XMetab__985___r____,1,X2274
XMetab__985___l____,1,X2274
XMetab__985___x____,1,X2274
XMetab__985___e____,1,X6721
XMetab__985___c____,1,X6721
XMetab__985___r____,1,X6721
XMetab__985___l____,1,X6721
XMetab__985___x____,1,X6721
XMetab__5280934___e____,1,X4862
XMetab__5280934___c____,1,X4862
XMetab__5280934___r____,1,X4862
XMetab__5280934___l____,1,X4862
XMetab__985___e____,1,X948
XMetab__985___c____,1,X948
XMetab__985___r____,1,X948
XMetab__985___l____,1,X948
XMetab__985___x____,1,X948
XMetab__271___c____,1,X5576
XMetab__271___e____,1,X5576
XMetab__5280450___e____,1,X2180
XMetab__5280450___c____,1,X2180
XMetab__5280450___l____,1,X2180
XMetab__5280450___r____,1,X2180
XMetab__784___x____,1,X11315
XMetab__784___c____,1,X11315
XMetab__784___e____,1,X11315
XMetab__784___m____,1,X11315
XMetab__784___l____,1,X11315
XMetab__784___n____,1,X11315
XMetab__784___r____,1,X11315
XMetab__6076___e____,1,X4953
XMetab__6076___c____,1,X4953
XMetab__6076___g____,1,X4953
XMetab__271___c____,1,X2157
XMetab__271___e____,1,X2157
XMetab__446284___e____,-1,X5743
XMetab__446284___c____,-1,X5743
XMetab__446284___r____,-1,X5743
XMetab__446284___l____,-1,X5743
XMetab__6076___e____,-1,X3553
XMetab__6076___c____,-1,X3553
XMetab__6076___g____,-1,X3553
XMetab__6830___c____,1,X1968
XMetab__6830___m____,1,X1968
XMetab__6830___n____,1,X1968
XMetab__6830___e____,1,X1968
XMetab__439260___c____,1,X154
XMetab__439260___e____,1,X154
XMetab__271___c____,1,X3265
XMetab__271___e____,1,X3265
XMetab__6128___r____,1,X3292
XMetab__6128___c____,1,X3292
XMetab__6128___e____,1,X3292
XMetab__271___c____,1,X5336
XMetab__271___e____,1,X5336
XMetab__6076___e____,1,X1390
XMetab__6076___c____,1,X1390
XMetab__6076___g____,1,X1390
XMetab__119___c____,1,X2550
XMetab__119___m____,1,X2550
XMetab__119___l____,1,X2550
XMetab__119___e____,1,X2550
XMetab__119___n____,1,X2550
XMetab__271___c____,1,X6647
XMetab__271___e____,1,X6647
XMetab__446284___e____,1,X4802
XMetab__446284___c____,1,X4802
XMetab__446284___r____,1,X4802
XMetab__446284___l____,1,X4802
XMetab__271___c____,1,X4842
XMetab__271___e____,1,X4842
XMetab__6830___c____,1,X81027
XMetab__6830___m____,1,X81027
XMetab__6830___n____,1,X81027
XMetab__6830___e____,1,X81027
XMetab__10133___r____,1,X8431
XMetab__10133___c____,1,X8431
XMetab__10133___e____,1,X8431
XMetab__446284___e____,1,X5467
XMetab__446284___c____,1,X5467
XMetab__446284___r____,1,X5467
XMetab__446284___l____,1,X5467
XMetab__271___c____,1,X4208
XMetab__271___e____,1,X4208
XMetab__271___c____,1,X196883
XMetab__271___e____,1,X196883
XMetab__985___e____,1,X2168
XMetab__985___c____,1,X2168
XMetab__985___r____,1,X2168
XMetab__985___l____,1,X2168
XMetab__985___x____,1,X2168
XMetab__446220___r____,1,X627
XMetab__446220___e____,1,X627
XMetab__446220___c____,1,X627
XMetab__6076___e____,1,X9368
XMetab__6076___c____,1,X9368
XMetab__6076___g____,1,X9368
XMetab__252___c____,-1,X4843
XMetab__252___n____,-1,X4843
XMetab__252___e____,-1,X4843
XMetab__444795___e____,1,X6469
XMetab__444795___c____,1,X6469
XMetab__444795___n____,1,X6469
XMetab__444795___r____,1,X6469
XMetab__5280450___e____,1,X6721
XMetab__5280450___c____,1,X6721
XMetab__5280450___l____,1,X6721
XMetab__5280450___r____,1,X6721
XMetab__6013___e____,1,X367
XMetab__6013___r____,1,X367
XMetab__6013___c____,1,X367
XMetab__5757___e____,1,X7040
XMetab__5757___c____,1,X7040
XMetab__5757___r____,1,X7040
XMetab__271___c____,1,X115
XMetab__271___e____,1,X115
XMetab__5756___r____,1,X2100
XMetab__5756___c____,1,X2100
XMetab__5756___e____,1,X2100
XMetab__446284___e____,1,X4199
XMetab__446284___c____,1,X4199
XMetab__446284___r____,1,X4199
XMetab__446284___l____,1,X4199
XMetab__10635___c____,1,X367
XMetab__10635___e____,1,X367
XMetab__10635___r____,1,X367
XMetab__36314___e____,-1,X81027
XMetab__36314___c____,-1,X81027
XMetab__66414___c____,-1,X3091
XMetab__66414___e____,-1,X3091
XMetab__5280360___c____,1,X10663
XMetab__5280360___e____,1,X10663
XMetab__5280360___r____,1,X10663
XMetab__5280360___m____,1,X10663
XMetab__444899___c____,1,X23179
XMetab__444899___e____,1,X23179
XMetab__444899___r____,1,X23179
XMetab__444899___x____,1,X23179
XMetab__444899___l____,1,X23179
XMetab__444899___n____,1,X23179
XMetab__985___e____,1,X3156
XMetab__985___c____,1,X3156
XMetab__985___r____,1,X3156
XMetab__985___l____,1,X3156
XMetab__985___x____,1,X3156
XMetab__5757___e____,1,X367
XMetab__5757___c____,1,X367
XMetab__5757___r____,1,X367
XMetab__9700___l____,-1,X2673
XMetab__9700___m____,-1,X2673
XMetab__9700___e____,-1,X2673
XMetab__9700___c____,-1,X2673
XMetab__444899___c____,1,X133522
XMetab__444899___e____,1,X133522
XMetab__444899___r____,1,X133522
XMetab__444899___x____,1,X133522
XMetab__444899___l____,1,X133522
XMetab__444899___n____,1,X133522
XMetab__985___e____,1,X133522
XMetab__985___c____,1,X133522
XMetab__985___r____,1,X133522
XMetab__985___l____,1,X133522
XMetab__985___x____,1,X133522
XMetab__5280934___e____,1,X7296
XMetab__5280934___c____,1,X7296
XMetab__5280934___r____,1,X7296
XMetab__5280934___l____,1,X7296
XMetab__750___c____,-1,X2903
XMetab__750___e____,-1,X2903
XMetab__750___m____,-1,X2903
XMetab__750___x____,-1,X2903
XMetab__750___r____,-1,X2903
XMetab__446284___e____,1,X6667
XMetab__446284___c____,1,X6667
XMetab__446284___r____,1,X6667
XMetab__446284___l____,1,X6667
XMetab__271___c____,1,X824
XMetab__271___e____,1,X824
XMetab__4485___e____,-1,X776
XMetab__4485___c____,-1,X776
XMetab__5280934___e____,1,X23179
XMetab__5280934___c____,1,X23179
XMetab__5280934___r____,1,X23179
XMetab__5280934___l____,1,X23179
XMetab__6830___c____,1,X107
XMetab__6830___m____,1,X107
XMetab__6830___n____,1,X107
XMetab__6830___e____,1,X107
XMetab__975___c____,-1,X2936
XMetab__975___e____,-1,X2936
XMetab__975___m____,-1,X2936
XMetab__975___r____,-1,X2936
XMetab__444899___c____,1,X1579
XMetab__444899___e____,1,X1579
XMetab__444899___r____,1,X1579
XMetab__444899___x____,1,X1579
XMetab__444899___l____,1,X1579
XMetab__444899___n____,1,X1579
XMetab__784___x____,1,X4313
XMetab__784___c____,1,X4313
XMetab__784___e____,1,X4313
XMetab__784___m____,1,X4313
XMetab__784___l____,1,X4313
XMetab__784___n____,1,X4313
XMetab__784___r____,1,X4313
XMetab__813___c____,1,X5290
XMetab__813___e____,1,X5290
XMetab__813___g____,1,X5290
XMetab__1983___r____,-1,X5742
XMetab__1983___c____,-1,X5742
XMetab__1983___e____,-1,X5742
XMetab__446284___e____,1,X123
XMetab__446284___c____,1,X123
XMetab__446284___r____,1,X123
XMetab__446284___l____,1,X123
XMetab__444899___c____,1,X376497
XMetab__444899___e____,1,X376497
XMetab__444899___r____,1,X376497
XMetab__444899___x____,1,X376497
XMetab__444899___l____,1,X376497
XMetab__444899___n____,1,X376497
XMetab__6076___e____,1,X6387
XMetab__6076___c____,1,X6387
XMetab__6076___g____,1,X6387
XMetab__5280934___e____,1,X29841
XMetab__5280934___c____,1,X29841
XMetab__5280934___r____,1,X29841
XMetab__5280934___l____,1,X29841
XMetab__1983___r____,1,X1571
XMetab__1983___c____,1,X1571
XMetab__1983___e____,1,X1571
XMetab__5757___e____,-1,X3569
XMetab__5757___c____,-1,X3569
XMetab__5757___r____,-1,X3569
XMetab__784___x____,1,X51
XMetab__784___c____,1,X51
XMetab__784___e____,1,X51
XMetab__784___m____,1,X51
XMetab__784___l____,1,X51
XMetab__784___n____,1,X51
XMetab__784___r____,1,X51
XMetab__5280450___e____,1,X4199
XMetab__5280450___c____,1,X4199
XMetab__5280450___l____,1,X4199
XMetab__5280450___r____,1,X4199
XMetab__6076___e____,1,X5576
XMetab__6076___c____,1,X5576
XMetab__6076___g____,1,X5576
XMetab__271___c____,1,X5330
XMetab__271___e____,1,X5330
XMetab__1103___c____,1,X8394
XMetab__1103___e____,1,X8394
XMetab__271___c____,1,X5575
XMetab__271___e____,1,X5575
XMetab__985___e____,1,X54600
XMetab__985___c____,1,X54600
XMetab__985___r____,1,X54600
XMetab__985___l____,1,X54600
XMetab__985___x____,1,X54600
XMetab__440996___c____,-1,X2673
XMetab__702___c____,1,X7157
XMetab__702___x____,1,X7157
XMetab__702___e____,1,X7157
XMetab__5202___c____,1,X3355
XMetab__5202___e____,1,X3355
XMetab__985___e____,1,X23179
XMetab__985___c____,1,X23179
XMetab__985___r____,1,X23179
XMetab__985___l____,1,X23179
XMetab__985___x____,1,X23179
XMetab__446284___e____,1,X19
XMetab__446284___c____,1,X19
XMetab__446284___r____,1,X19
XMetab__446284___l____,1,X19
XMetab__444899___c____,1,X2274
XMetab__444899___e____,1,X2274
XMetab__444899___r____,1,X2274
XMetab__444899___x____,1,X2274
XMetab__444899___l____,1,X2274
XMetab__444899___n____,1,X2274
XMetab__445639___e____,-1,X9415
XMetab__445639___c____,-1,X9415
XMetab__445639___r____,-1,X9415
XMetab__445639___l____,-1,X9415
XMetab__702___c____,-1,X213
XMetab__702___x____,-1,X213
XMetab__702___e____,-1,X213
XMetab__444899___c____,1,X57761
XMetab__444899___e____,1,X57761
XMetab__444899___r____,1,X57761
XMetab__444899___x____,1,X57761
XMetab__444899___l____,1,X57761
XMetab__444899___n____,1,X57761
XMetab__5280450___e____,1,X27242
XMetab__5280450___c____,1,X27242
XMetab__5280450___l____,1,X27242
XMetab__5280450___r____,1,X27242
XMetab__8977___c____,1,X2746
XMetab__8977___m____,1,X2746
XMetab__8977___n____,1,X2746
XMetab__8977___e____,1,X2746
XMetab__8977___g____,1,X2746
XMetab__221493___e____,1,X9971
XMetab__221493___c____,1,X9971
XMetab__221493___r____,1,X9971
XMetab__221493___m____,1,X9971
XMetab__221493___x____,1,X9971
XMetab__6830___c____,1,X5290
XMetab__6830___m____,1,X5290
XMetab__6830___n____,1,X5290
XMetab__6830___e____,1,X5290
XMetab__446284___e____,1,X2180
XMetab__446284___c____,1,X2180
XMetab__446284___r____,1,X2180
XMetab__446284___l____,1,X2180
XMetab__5757___e____,1,X2475
XMetab__5757___c____,1,X2475
XMetab__5757___r____,1,X2475
XMetab__784___x____,1,X7295
XMetab__784___c____,1,X7295
XMetab__784___e____,1,X7295
XMetab__784___m____,1,X7295
XMetab__784___l____,1,X7295
XMetab__784___n____,1,X7295
XMetab__784___r____,1,X7295
XMetab__5280450___e____,1,X211
XMetab__5280450___c____,1,X211
XMetab__5280450___l____,1,X211
XMetab__5280450___r____,1,X211
XMetab__5280934___e____,1,X3157
XMetab__5280934___c____,1,X3157
XMetab__5280934___r____,1,X3157
XMetab__5280934___l____,1,X3157
XMetab__271___c____,1,X5581
XMetab__271___e____,1,X5581
XMetab__784___x____,1,X2353
XMetab__784___c____,1,X2353
XMetab__784___e____,1,X2353
XMetab__784___m____,1,X2353
XMetab__784___l____,1,X2353
XMetab__784___n____,1,X2353
XMetab__784___r____,1,X2353
XMetab__774___e____,1,X3274
XMetab__774___c____,1,X3274
XMetab__445354___e____,-1,X1499
XMetab__445354___c____,-1,X1499
XMetab__445354___r____,-1,X1499
XMetab__5280934___e____,1,X57761
XMetab__5280934___c____,1,X57761
XMetab__5280934___r____,1,X57761
XMetab__5280934___l____,1,X57761
XMetab__271___c____,1,X3066
XMetab__271___e____,1,X3066
XMetab__271___c____,1,X5836
XMetab__271___e____,1,X5836
XMetab__36314___e____,1,X207
XMetab__36314___c____,1,X207
XMetab__36314___e____,-1,X207
XMetab__36314___c____,-1,X207
XMetab__5280450___e____,1,X5244
XMetab__5280450___c____,1,X5244
XMetab__5280450___l____,1,X5244
XMetab__5280450___r____,1,X5244
XMetab__784___x____,1,X3162
XMetab__784___c____,1,X3162
XMetab__784___e____,1,X3162
XMetab__784___m____,1,X3162
XMetab__784___l____,1,X3162
XMetab__784___n____,1,X3162
XMetab__784___r____,1,X3162
XMetab__271___c____,1,X5580
XMetab__271___e____,1,X5580
XMetab__446284___e____,1,X3157
XMetab__446284___c____,1,X3157
XMetab__446284___r____,1,X3157
XMetab__446284___l____,1,X3157
XMetab__271___c____,1,X716
XMetab__271___e____,1,X716
XMetab__6013___e____,1,X2100
XMetab__6013___r____,1,X2100
XMetab__6013___c____,1,X2100
XMetab__6804___e____,-1,X2673
XMetab__6804___g____,-1,X2673
XMetab__6804___c____,-1,X2673
XMetab__6804___n____,-1,X2673
XMetab__6804___l____,-1,X2673
XMetab__439456___c____,1,X5578
XMetab__5280450___e____,1,X1374
XMetab__5280450___c____,1,X1374
XMetab__5280450___l____,1,X1374
XMetab__5280450___r____,1,X1374
XMetab__702___c____,1,X836
XMetab__702___x____,1,X836
XMetab__702___e____,1,X836
XMetab__5280360___c____,1,X5733
XMetab__5280360___e____,1,X5733
XMetab__5280360___r____,1,X5733
XMetab__5280360___m____,1,X5733
XMetab__15993___c____,-1,X7295
XMetab__15993___n____,-1,X7295
XMetab__15993___m____,-1,X7295
XMetab__5280450___e____,1,X948
XMetab__5280450___c____,1,X948
XMetab__5280450___l____,1,X948
XMetab__5280450___r____,1,X948
XMetab__446284___e____,1,X6721
XMetab__446284___c____,1,X6721
XMetab__446284___r____,1,X6721
XMetab__446284___l____,1,X6721
XMetab__985___e____,1,X3157
XMetab__985___c____,1,X3157
XMetab__985___r____,1,X3157
XMetab__985___l____,1,X3157
XMetab__985___x____,1,X3157
XMetab__444899___c____,1,X27242
XMetab__444899___e____,1,X27242
XMetab__444899___r____,1,X27242
XMetab__444899___x____,1,X27242
XMetab__444899___l____,1,X27242
XMetab__444899___n____,1,X27242
XMetab__778___c____,-1,X2876
XMetab__778___e____,-1,X2876
XMetab__14985___e____,-1,X1401
XMetab__14985___c____,-1,X1401
XMetab__5280934___e____,1,X2274
XMetab__5280934___c____,1,X2274
XMetab__5280934___r____,1,X2274
XMetab__5280934___l____,1,X2274
XMetab__985___e____,1,X3158
XMetab__985___c____,1,X3158
XMetab__985___r____,1,X3158
XMetab__985___l____,1,X3158
XMetab__985___x____,1,X3158
XMetab__5280360___c____,1,X5734
XMetab__5280360___e____,1,X5734
XMetab__5280360___r____,1,X5734
XMetab__5280360___m____,1,X5734
XMetab__177___m____,1,X5599
XMetab__177___c____,1,X5599
XMetab__177___r____,1,X5599
XMetab__177___x____,1,X5599
XMetab__177___e____,1,X5599
XMetab__1125___c____,1,X4846
XMetab__1125___e____,1,X4846
XMetab__96___c____,-1,X55902
XMetab__96___m____,-1,X55902
XMetab__96___x____,-1,X55902
XMetab__96___e____,-1,X55902
XMetab__33032___m____,-1,X6507
XMetab__33032___c____,-1,X6507
XMetab__33032___r____,-1,X6507
XMetab__33032___e____,-1,X6507
XMetab__33032___l____,-1,X6507
XMetab__187___e____,1,X1131
XMetab__187___n____,1,X1131
XMetab__187___c____,1,X1131
XMetab__446284___e____,1,X2274
XMetab__446284___c____,1,X2274
XMetab__446284___r____,1,X2274
XMetab__446284___l____,1,X2274
XMetab__444899___c____,1,X123
XMetab__444899___e____,1,X123
XMetab__444899___r____,1,X123
XMetab__444899___x____,1,X123
XMetab__444899___l____,1,X123
XMetab__444899___n____,1,X123
XMetab__8582___e____,1,X5471
XMetab__8582___c____,1,X5471
XMetab__985___e____,1,X5599
XMetab__985___c____,1,X5599
XMetab__985___r____,1,X5599
XMetab__985___l____,1,X5599
XMetab__985___x____,1,X5599
XMetab__784___x____,1,X4217
XMetab__784___c____,1,X4217
XMetab__784___e____,1,X4217
XMetab__784___m____,1,X4217
XMetab__784___l____,1,X4217
XMetab__784___n____,1,X4217
XMetab__784___r____,1,X4217
XMetab__271___c____,1,X113
XMetab__271___e____,1,X113
XMetab__784___x____,1,X4846
XMetab__784___c____,1,X4846
XMetab__784___e____,1,X4846
XMetab__784___m____,1,X4846
XMetab__784___l____,1,X4846
XMetab__784___n____,1,X4846
XMetab__784___r____,1,X4846
XMetab__784___x____,-1,X4846
XMetab__784___c____,-1,X4846
XMetab__784___e____,-1,X4846
XMetab__784___m____,-1,X4846
XMetab__784___l____,-1,X4846
XMetab__784___n____,-1,X4846
XMetab__784___r____,-1,X4846
XMetab__702___c____,-1,X9370
XMetab__702___x____,-1,X9370
XMetab__702___e____,-1,X9370
